EEG,IMU x-axis,IMU y-axis,IMU z-axis
12.761747426003737,0.27615122691938127,9.558645256628662,1.2394262001289393
11.857694676895242,0.2802671207997184,9.556495268239843,1.2623178727049813
11.08365271652205,0.26528157728714535,9.572469936922376,1.2618064847371877
10.393427260495457,0.23343631011753646,9.586768277129647,1.2395676973680607
10.965549302022685,0.2007201758169561,9.579679327578818,1.2236014061285676
9.938842472298942,0.18384565846988302,9.553449926222417,1.23650685103686
10.085882107185068,0.18527701844829927,9.531321047437283,1.2718758175159333
9.406553374224485,0.19166251376948754,9.533080377617065,1.3033021573894261
9.561016412545762,0.1867213413201411,9.553838195777569,1.312649872358924
10.178874980508095,0.16550826012692318,9.569873477056264,1.3053760043545972
9.264525147575391,0.13745365605948875,9.564562068617066,1.2988698750952905
11.82102257006579,0.11758826156795617,9.544940929277672,1.300570562725951
14.791652958404521,0.11511130966259778,9.531827834069416,1.301389890754607
12.232207613358694,0.12806125580653374,9.537677800614416,1.2901095072858464
10.4384975009411,0.14614842923252863,9.55830772232238,1.2704466802446612
11.458836258585364,0.1582526737701457,9.58438252013983,1.2603406061759546
9.835349733626146,0.1594020869842518,9.613660255375972,1.2733061635107856
6.955900567083928,0.15305070329527445,9.647217349866263,1.3018494609717852
6.924870075348343,0.14743003274433902,9.677527144075002,1.3217452878160065
7.11216804892049,0.14904174188722927,9.689190442376166,1.3146018218787234
6.618845842638089,0.1588240744684003,9.676040689401969,1.2864086916192112
8.024858324081258,0.17378323813497615,9.653507636783486,1.2624932977246757
8.824411955952982,0.1909841841775243,9.646717865296832,1.2629566061448363
8.001797415950168,0.20866446970898164,9.663727082322472,1.2833501278871655
8.04498911313678,0.2239893546038139,9.684017673582767,1.3005599016594973
7.709877287879242,0.23250541897622581,9.67741984000674,1.2973156227163642
8.885041697445637,0.23250327021740977,9.634136494824384,1.278756603095847
10.431749344379634,0.2297094080080422,9.573674142099085,1.2637324564215942
10.871216302257277,0.23470872560417722,9.524666778892543,1.2622047659815974
10.615258270001135,0.2531902405543942,9.499680098242752,1.2653505827875433
9.71103417229575,0.2790610670747842,9.491479018580856,1.2588070160438647
7.3012752476168785,0.2992559291082313,9.489521057617777,1.2413871447309197
5.610069117080393,0.3062005539223541,9.492996826733535,1.225870922009573
3.9347335992680303,0.3044014674608633,9.50566535395959,1.2220332522578101
1.8537184589099347,0.3038833792730427,9.523565068053523,1.2248918118435772
3.9740626129447865,0.3084034714539932,9.535167602481273,1.2237223791901075
3.7614447544930205,0.3121041730821893,9.534977643947691,1.219082639857085
2.579868409037474,0.30752152443180986,9.531873967799285,1.2233491170772968
5.337250431133578,0.2942392317875104,9.539285584288363,1.2420531708098792
7.173914650525772,0.27792538711365966,9.558251206384442,1.2610156634186798
6.6376003379269175,0.2626323453356297,9.575029694724881,1.2599501536552578
6.333034010435447,0.24750866450128942,9.577554598314528,1.239102873947778
5.90182673669778,0.23194757681904668,9.571025053874049,1.2247015388102216
5.361976202916905,0.2209066102632274,9.572803628782891,1.2413603229779757
4.787146962124709,0.22163650775585145,9.591603337640096,1.280855679252792
5.104506264115559,0.23508116093580894,9.615610464185181,1.3054786094346267
5.580711746349143,0.25322828042825574,9.624480716316711,1.2862468600011698
5.736288379695653,0.26640098494349407,9.612264575221536,1.23503918876398
5.6423126486011705,0.2714684748967451,9.595177899702227,1.1947854520837717
7.396467732378673,0.2709779123348659,9.595017108480485,1.1981608546090552
7.07877607132348,0.2658686977451045,9.616207752158966,1.2388283930557507
5.719891638804457,0.25338042451918963,9.641193072873556,1.2825924620655191
4.8649078643868275,0.23412560345781697,9.648549604214635,1.3014404218999096
3.8777779735266606,0.21798200550033633,9.634261317193328,1.293540517339657
2.329499474046451,0.2177543864827387,9.614589844709585,1.2748975656375403
-0.49436295817000486,0.23535753237146448,9.609180587219337,1.2604340419966062
-0.34130302405350577,0.2573847273402823,9.622694478981344,1.2559034620486518
-0.9890303772879794,0.26782239150493964,9.642704330165262,1.260890525786995
-1.0088876491524377,0.26479308806085344,9.653755142543853,1.2704725755375688
0.7825251462888314,0.26176720343669874,9.651917266311447,1.27352618635886
1.0708404113924568,0.2713018378601759,9.645695131557178,1.2578968917187012
3.4874462915828537,0.29035845149723505,9.64428911841488,1.2242002212337368
7.232617706839093,0.3045724129873077,9.646763804685662,1.192086674014642
7.935343440233316,0.30599253674433485,9.643525742219522,1.1849866771795758
6.569077236659112,0.30263130335376287,9.627794811766242,1.2051779499912527
5.718092653969515,0.30840422670243417,9.604005907830958,1.2280082831431323
4.311813703026948,0.32583947570399097,9.583574699721716,1.2258891460042478
4.868963193874666,0.34216839703175267,9.57257369734391,1.1975580230260725
4.43313479381016,0.3428148454204636,9.565265088857037,1.1695330407860374
2.434632910262641,0.32603628455064193,9.551214577413164,1.1676984920924842
3.5737854157700966,0.3027419318311413,9.528151683438121,1.1911820294557065
3.896800382744713,0.2840128767988749,9.505577354842371,1.21678745092524
2.342231112909471,0.27174551666231767,9.494480968479063,1.225835166006433
1.6855204377532038,0.26088529948255834,9.49504712360616,1.221268767710342
1.3113702071984912,0.24665633112772606,9.49710560603236,1.2185806220712874
3.3325888717069767,0.22695656168091238,9.492944046765153,1.2264755275286927
3.9204000978983577,0.20033194916173597,9.486817466882927,1.2413015798962121
3.754950652604415,0.16697666848947518,9.489274744829281,1.2570587066945167
4.337004831598835,0.1336162388525542,9.50342748864629,1.2731232787791118
4.47196837094031,0.1134695512890435,9.520862637895004,1.289809669008687
4.480683464878309,0.11593619445046913,9.532844007100751,1.3023154443463933
3.4366280144212564,0.135036277199874,9.542233788889536,1.3053840905650138
3.325390610947433,0.15142959053957003,9.559463983903672,1.302331463653438
2.9550697335835205,0.14932165287270102,9.586206253557853,1.30234176349403
4.2669617058919105,0.13128492563848648,9.607976390824517,1.3062098292635385
4.844333757750229,0.11422215063042995,9.60795386966637,1.3007731822496653
2.420179303121537,0.11035925176125183,9.587846120747555,1.2745815855661051
-0.43001354750731874,0.1145077228075496,9.570449277491278,1.237828249408744
-0.05158725419114796,0.1117100519395418,9.578365760091419,1.218276202221457
1.4875127414749965,0.09567899113793105,9.611425515399928,1.2322330894555649
-1.2459481977704105,0.07624421120475729,9.647456931538647,1.2638682590175567
-2.74204526139968,0.06766083148872623,9.664175276298806,1.280940120860341
-2.5957356466111925,0.07240596125899848,9.656811686426211,1.2715950926419342
-2.30309923811946,0.07974229873583238,9.63434365384528,1.2581859016821142
-4.05537046933319,0.07996798313806885,9.604746198568005,1.2691250410145387
-3.5950599317991836,0.07657676710075063,9.57079052687851,1.3011272919559929
-3.4279233096889716,0.08176933960451836,9.539491663495498,1.3183783152348647
-4.961927137898464,0.10120324362185629,9.52666133415161,1.2921581997472766
-4.606107121845708,0.12657811867705368,9.543714602392706,1.2352451028184366
-5.876639657709727,0.14483805828381568,9.580372947947035,1.1903956563850184
-7.347087199688522,0.15286300536719166,9.607966791552979,1.1859827833944512
-7.103390057448731,0.1603072296281294,9.60563142155534,1.209472769437803
-5.7261673917763005,0.1774918692829098,9.581963030472075,1.2264173477171476
-6.5146267675815634,0.20265977395306944,9.566313108927964,1.2190008993495511
-6.540172756649816,0.22328581397079744,9.577829919607693,1.1992288993545976
-5.679787935322907,0.22976353597520607,9.606349140360225,1.1871114556424953
-4.274553936588674,0.2259205330778824,9.625357856616162,1.1863328055076947
-2.430570786723073,0.22487112716892244,9.620244134573758,1.1871789473636984
-3.528466483717623,0.23525648345216507,9.599641554918932,1.1870899926503997
-3.5663582012474775,0.2530315732393787,9.580830118814818,1.196691413221452
-2.8363828964814997,0.2669944671817306,9.57099901557294,1.2216492361211464
-3.9377071499131637,0.2709358356846953,9.566637312973725,1.2461682422473939
-4.665142614238476,0.26882302146847425,9.566258847748301,1.2442874794799992
-3.9915545246238353,0.2682052090423463,9.574768689045408,1.2092432742796035
-5.601395530176921,0.27039259840063185,9.592677522349353,1.1656605285063173
-7.000874269702712,0.2689502815610989,9.6076683289989,1.1477572242347902
-5.727654786543765,0.25796326465034525,9.604694340380885,1.1668356460879683
-7.036807528148691,0.2402516122654883,9.584477947558566,1.2038132379374749
-7.676572393116297,0.2259127947877719,9.565328543620744,1.232905725860133
-5.556300458461939,0.22262829315874963,9.562507909396123,1.247534568756459
-5.761338646082287,0.22835534758938456,9.569579984179535,1.260162728295807
-5.9889125124370075,0.2341261940716966,9.566574325238893,1.280327720540919
-5.272794339513949,0.23341983914453707,9.546729801608432,1.2992260480692641
-5.327139137158731,0.22791223499880647,9.528265587723414,1.298445723299964
-6.544454135757411,0.22442478662934146,9.534222898231596,1.2712986224117344
-6.63271998437693,0.22792388641294264,9.563398152266481,1.2324759994456052
-5.90243740127078,0.23856653593557522,9.588592269414736,1.206643708994716
-6.383542728228518,0.254266047462522,9.586396631040866,1.2085265467236328
-7.845978645176853,0.27322391022356224,9.563891911741973,1.2325531297079688
-7.449662768434251,0.2923767351677918,9.550327267510545,1.2584005179852686
-6.343608606901007,0.3050575447148394,9.56365474287989,1.265643482700916
-7.043707595243245,0.30369060913744517,9.591661355597074,1.2468772978078788
-4.863544203245232,0.286774509627389,9.608901285260284,1.211926308697628
-4.165231395705515,0.2622144873069163,9.60701156241516,1.1808990732510167
-4.726758117711702,0.24167522871880234,9.601066264515424,1.1701446617878937
-3.835130004710125,0.23110531729337866,9.605811568469932,1.181152675687956
-2.2600227313496966,0.2278836778217022,9.613284159298832,1.201725342291318
-2.4763867971449427,0.22749929816737574,9.600918261766902,1.2181685287347725
-2.8309378631432622,0.23090109326006023,9.560768280341847,1.2259873822905956
-0.037035970590271694,0.24264153104504366,9.514018926078437,1.228419320238261
-1.668252359050755,0.26182608203011903,9.49250035245265,1.226896957873062
-2.5522951858869716,0.27805754655647014,9.508030343803924,1.2176409095764689
-3.5169011740397575,0.27946720498411687,9.543687124082902,1.2000697444062112
-3.450592349639154,0.2648195442951702,9.574380796087837,1.185179996927577
-3.602665875639771,0.245236493386116,9.591198850932432,1.1889590836320487
-3.485237288449673,0.23231008866259462,9.603321766775688,1.2141441021871198
-3.967354554222922,0.22552251805507478,9.620175720734219,1.2416262471742225
-5.640255575790149,0.21338602780731078,9.638236234203504,1.2457572313282974
-5.301082315929834,0.187190863829147,9.647359801127813,1.2206083107121024
-7.228344767421708,0.15187890564646808,9.64594366492021,1.188691320037391
-6.358467673926898,0.12214531229575738,9.644675872504646,1.1805190690988356
-6.017510628866301,0.10869801665987229,9.654357571441752,1.2052217954751248
-6.107959894461293,0.10973701881901829,9.672769327240307,1.2426836096025382
-5.7487184572468895,0.1153179104192489,9.685755007837155,1.2641519000570038
-5.211560196266008,0.1176587895354415,9.680811115291325,1.25809467972081
-4.8296548320634685,0.11599417218652781,9.658541255675999,1.2352692965468037
-5.1737602389618775,0.11343155518004325,9.63146053183279,1.212466829241784
-4.059642242128837,0.11254632584779743,9.613193680490719,1.1967285675076107
-5.2292912913544685,0.11516321359132801,9.608646607722411,1.1861599219820553
-6.692670116139005,0.12407867550811648,9.612091279579799,1.1803204979729747
-8.101925510179276,0.14201016509697484,9.612317979650086,1.1827812358629064
-8.447127251667943,0.1684385783885903,9.599827919980937,1.1923446344933941
-7.555548855500206,0.19927546179143546,9.571498493991191,1.197494131093974
-5.730214333799777,0.23062039770691492,9.530685362397836,1.1861180962705102
-5.289666107061071,0.2616212222063647,9.483876316157122,1.1618645361890423
-5.608925221456966,0.2922654901522875,9.437587339078581,1.1462153185334336
-5.774836494621914,0.31937321319204065,9.398556396857968,1.158970159856172
-7.373955157165473,0.33744569196415225,9.375728078392614,1.195287557769997
-8.712132484421032,0.3445210787511608,9.378836921937484,1.2249446021237669
-8.051955703153654,0.345146745005458,9.411479546804907,1.218309807470741
-7.056472924837704,0.34498104687486864,9.46448812747173,1.175215867561322
-6.248065050960001,0.3428353255160726,9.518300744906394,1.1279899826783208
-6.369269984930179,0.3312774506486509,9.555061439828222,1.1145279574833473
-7.471568831019348,0.30730333920601993,9.570084998159432,1.146557282596811
-8.84551076505547,0.28060628886854355,9.571691336446541,1.202396973798821
-10.019339110833975,0.2670781014025093,9.57048530231058,1.2488562987857916
-12.168387389136578,0.2718358022557723,9.570297404561261,1.2689873902755457
-12.17097440868817,0.28035694911189984,9.56978547436104,1.26931558007739
-10.124773999694481,0.2698391766537537,9.570112396570574,1.2637289040980555
-9.178585387725356,0.23113709225777831,9.577144329559951,1.2555987915726918
-10.148600115006811,0.179049676047385,9.59478277187023,1.2389418533790162
-8.926386761532967,0.14031254354896955,9.618411267450298,1.215197442129493
-7.217718276136036,0.13177836523746972,9.637771439302572,1.2023262287418461
-6.632104890243821,0.15020857511374958,9.646532175951625,1.2209564422283994
-6.859473145936413,0.18085418047350224,9.647260874961958,1.270253582265623
-6.7220251753120035,0.21201244636106892,9.646532345530934,1.3218469315286645
-6.132610864507311,0.2395496625313831,9.647270355913278,1.3431275069707824
-6.0765360277661475,0.260469575773792,9.647799404679189,1.3282599713237893
-5.8605348933751715,0.26827157849572225,9.64700010720209,1.3037353988828262
-5.295207499202086,0.2587606340664117,9.646738944313022,1.3008254144595544
-7.573676313056272,0.23932580850048288,9.647666364980694,1.3233613215545843
-8.021143971330233,0.2277015345961105,9.645202995368313,1.3452248573848855
-7.829331901609829,0.2373524718811252,9.633306498047983,1.3397038391779081
-8.399054338238987,0.26329560196962987,9.61252017121391,1.3079373791430813
-7.818636137573748,0.2844743141037902,9.591248030805405,1.275527562691062
-4.841497223134366,0.2826078870445546,9.576898969054072,1.262832495922025
-5.1608321211214925,0.2595849305193627,9.567376612176622,1.263669353464936
-5.3718582057022815,0.235534163439169,9.554456776374044,1.2560633514831612
-6.234385330654951,0.2287063504920982,9.535872117539444,1.2311064079349665
-6.478990231599171,0.23709039026908696,9.520888847814405,1.2058040503968364
-2.296227849491189,0.2406139911295415,9.521247893892347,1.2053695876707635
-1.2065863527938696,0.2221975781319019,9.537597940154335,1.235609023138149
-2.6323913925700153,0.18646079121465517,9.557802374774623,1.2760727683182096
-1.8225059496892178,0.1567414554355622,9.569279267923447,1.2999104706429807
-1.1285276218219047,0.15303002870248414,9.57061035650546,1.297311511763581
-2.2864553271388526,0.1731166754031208,9.569387204540623,1.2786870628925264
-3.6984363931997075,0.19594149829063467,9.57090800181459,1.2588237469440335
-1.7934264383559178,0.2029193322425583,9.572831003312352,1.242925131951494
-2.339617236474374,0.19450099122039124,9.571264696689104,1.228679632778554
-4.259064941786772,0.1854489027561746,9.567954311481671,1.2170797973644432
-3.6073740635179847,0.18623555617546952,9.567820143350483,1.2155385890396728
-1.732829291073605,0.19265739517557542,9.571019294455384,1.2288605261689052
-3.040195791903267,0.19464260706325454,9.572384216098458,1.2499473920244706
-2.8750237081032317,0.19170057603728097,9.570494855084506,1.262949658543547
-1.3399202745352377,0.19470837101354851,9.57318699703428,1.2572141240899728
-2.493236720285176,0.21124637300494029,9.58887258527233,1.2381156142494325
-2.802145375275856,0.23312765359722668,9.612599857349212,1.223632440992354
-1.2508816560928573,0.24320587705434596,9.62621595543059,1.2291497572498984
-1.3255566452599274,0.23487915235843934,9.616501877925348,1.2535754960764875
-1.9935301302407074,0.22079801820516026,9.591184388996988,1.2786734714485808
-1.680818709626154,0.21899604894611094,9.572040434050118,1.2827785615150213
-0.909607877938943,0.2319076718985907,9.571100133896262,1.2584322177557952
-0.9824612071986166,0.24323740621749176,9.578058689570597,1.2195053168405827
1.1831220556955313,0.2368238482454655,9.575025363813259,1.1908900375619147
2.9699334165607256,0.21522731883605192,9.561089373091857,1.188493015912592
2.3627673833395377,0.1961268930940466,9.55545847705475,1.2069579442572773
2.65016015516482,0.19156879391352058,9.573243542650303,1.226591146924947
3.295968416769166,0.19557705855763274,9.6027756460312,1.2326596276289974
3.9430376413154247,0.19449243879243108,9.61405251490514,1.227464776261846
3.107958845477042,0.18588837702200173,9.59135230467149,1.2232196572607648
1.101680150295656,0.18181099189951433,9.552598856929187,1.225042642971912
1.336100679223077,0.19270107156376703,9.531605424683196,1.2246230748350861
2.1616113511460164,0.21309955114266754,9.542201989010927,1.212353289314445
1.5940322182553794,0.22759892288423478,9.564750316946931,1.192975122574375
1.6112630031318877,0.22920950027054185,9.569843821742689,1.1843326352143528
3.8175554868746175,0.22639310866356172,9.551373812810729,1.1984400529197377
2.3798415241571016,0.2299761618997043,9.531572917470111,1.2260736897939746
-2.1793827865257507,0.2374985470877921,9.534181618440575,1.2436379538304305
-4.374708061534597,0.2359507877532597,9.55799318948935,1.236031151346096
-2.672265756990651,0.21965809446445508,9.580145416844868,1.2109118333701154
-2.703154735623462,0.19967529497696068,9.58263128001334,1.189707745294322
-2.664727994955549,0.19140302742528267,9.570227447288538,1.1867587960143955
-3.6324451204912345,0.19546064415110626,9.561252921188863,1.1994053224122316
-4.3304621884749785,0.19655039674327407,9.565290531105692,1.2166739403634956
-4.480047001936364,0.18282326096585663,9.574663946203701,1.2326050818154637
-5.771749087303934,0.1619017481052593,9.576933989935373,1.248152843895414
-5.196210518693773,0.15306610587893715,9.570531135201687,1.262933561157619
-4.037367518455653,0.16462925003577936,9.564790606671275,1.2710940058117068
-3.0547951100760624,0.18422989814831212,9.566845604519118,1.2681476026541858
-4.56976513346603,0.19394086495571972,9.573116006696898,1.2591471928143945
-5.008179449595356,0.1914067916908384,9.575121848295847,1.2555468411001254
-4.138333163521491,0.1910172705475774,9.570677524004228,1.262619882817213
-1.793924825296067,0.20415104786629112,9.566036762706858,1.272343628962799
0.7897695397869127,0.22334159184912125,9.567285240078315,1.271211107147208
1.4773865911213049,0.2299579035104133,9.572628846109023,1.255000177951687
3.076095127631251,0.21591406068392446,9.574976640039774,1.2342997962538598
2.564314151376682,0.19326300297029322,9.570918109445731,1.2249335483910038
1.3011596815537323,0.1809204675774807,9.565063391978967,1.2335607100053785
0.0750837705182697,0.18498909237247968,9.565313194528862,1.2526207519748442
-1.9629463823141045,0.19502770465754415,9.57521795472758,1.2680536949232368
-0.31437338903487,0.19809560772422563,9.59140835233384,1.2711824506757707
-0.6928598702599985,0.1923934735088857,9.606974310534532,1.2643974159951539
-1.0406054285811623,0.1861297905860087,9.615837293135694,1.2574261674539355
-1.2065441377707669,0.18675458767834918,9.614722241419981,1.2583766068734932
0.7087296558621533,0.19508902372213774,9.603755185370138,1.266506442708264
-1.0738228925423223,0.20877745150738017,9.587101343049769,1.2722871841330397
-4.261185753163349,0.22650795457824913,9.572097301465668,1.265716813207933
-2.37489091000381,0.24624164682306376,9.565149872929892,1.2469151067332565
-3.6028412448100466,0.262297668790616,9.566888382117925,1.2287693191017364
-5.432565142094644,0.2689932881436021,9.571771938438815,1.2265450174247678
-5.833736002138281,0.26786530558235844,9.57351522389036,1.2424621065458337
-4.460985419167768,0.2673785188706057,9.570996142972405,1.2611383081741225
-4.161744536230721,0.27228735443854585,9.56822565098925,1.2629810966349182
-5.603423286898383,0.2750304582060484,9.568659346599299,1.2435528802442437
-4.261650084105991,0.262189052680085,9.5708991986411,1.2186606609348085
-5.592532547131057,0.2311569593664259,9.571250662980834,1.2089988606481399
-5.111599138692686,0.197294638910826,9.570148171788695,1.2204430159371789
-4.225702765687004,0.18054320885803962,9.574171034552041,1.2409944956136443
-2.55428172479278,0.18461410890135263,9.589903715120464,1.2564019527677597
-2.1843255910258677,0.1924691034769931,9.615447476838108,1.2654254732616745
-0.8566072034351708,0.18453043946442288,9.639076693568835,1.2773410823922893
-0.15560988151198246,0.16010749640956265,9.647797812715217,1.2963200144681044
-1.0453900140266665,0.13838413283424994,9.63832326375738,1.3129468028653746
-0.7484017993433608,0.1381206438374524,9.619990769041559,1.3137074380834186
-2.1011719501473385,0.15858455900958526,9.606604448773012,1.2968972512393615
-2.589644590948807,0.1817268820056014,9.604601609509837,1.2755943603058084
-3.340922755251084,0.19146370633871837,9.60822022776935,1.2641479184740598
-6.3610750044889475,0.18838250037354828,9.605634876549757,1.2641975647575858
-6.300447346749076,0.18571227310061428,9.590033708585677,1.2660093953270268
-7.489646913777465,0.19378716974608487,9.56561601182338,1.262180292532298
-7.460942974029933,0.21059439752789239,9.54367313910079,1.2567576035416224
-5.055951689733457,0.22622833485439772,9.532931526288811,1.2596125294735192
-3.1368336602852365,0.23344391854851576,9.532850651205028,1.2738918996438715
-4.876329785443267,0.23271863403434354,9.535070983697977,1.2917135855371467
-1.8293822720921844,0.2291797918317824,9.53076177485216,1.3025176022370146
-0.6318379888657811,0.22730814029845392,9.517296222776835,1.3037238520512617
0.15096463575426433,0.22860089681194026,9.4995767696343,1.301668252838557
1.6772480635235247,0.2317829823397833,9.486309676520865,1.3026512271803306
3.1286991263823127,0.23332903997913151,9.484559762428606,1.3048780769911126
2.3461306351835827,0.22870872149764662,9.495577028551466,1.3004846412830497
2.3170556912897293,0.21571541939151567,9.513587889222608,1.28562392523206
2.410256635468912,0.19794784867739493,9.528694981127744,1.2678372924637586
2.3817061777185535,0.18409205103870213,9.533680037731207,1.2619812359183031
3.03090993340294,0.1820147729835044,9.53090649501318,1.276745759925324
3.4038640747572613,0.19266345173151206,9.532730140902519,1.3038001330843434
2.6947367102970183,0.2097143149127654,9.552193930494077,1.321496753349075
0.3249972473904922,0.2249854180054956,9.59005904192332,1.3129742724513074
-0.3968919785124813,0.23373521566232214,9.630503886969974,1.2835309287496321
-1.167932579964956,0.23509157020660298,9.652111121019768,1.259214612832736
-4.060626494890791,0.22922119549864095,9.64602453575261,1.264349708600524
-3.555502309017041,0.21633008624239294,9.62422800692463,1.2977213093345603
-2.6995589038868655,0.19909150369993917,9.60903587692404,1.3320520651436438
-2.6187477857068986,0.18451302696210972,9.613434091002473,1.3399146785521356
-1.818312194074256,0.18096256403249011,9.631425237208473,1.3209380558074162
1.2567063052960368,0.19167455842094558,9.647041880374598,1.3013995493959896
0.7273564182915722,0.21083347633762853,9.651159083078676,1.3055470194020131
2.951831150731956,0.22655987240445166,9.64809952355766,1.329205269949703
4.300393797544492,0.2286954712940046,9.646797116988614,1.3447908117359342
6.178972225708078,0.2150661302954672,9.648741779023883,1.3323759245067408
8.184272524611625,0.1918410223124061,9.646984657323063,1.3020807882979513
10.553438731171385,0.16898954055451687,9.635849339500647,1.282782788702328
8.087506933873257,0.15511261477346708,9.61814948320471,1.290323286984865
7.453647318352605,0.1547262808523716,9.601041969282484,1.3111601313552332
7.45025756216906,0.16783744781079857,9.586803672965049,1.3188006512883081
3.7564312278008987,0.19014832822656666,9.571227636973274,1.3028279116488763
1.63999160058624,0.21352280172442448,9.551979354166686,1.2776883724998582
0.08992767812164792,0.2281489089128904,9.535655420584566,1.2637801552826535
-0.9185774956016071,0.22725520537174973,9.533152095247514,1.2651015738917162
-1.95662403413206,0.21212890135800122,9.54755068389763,1.2688157932201176
-1.0335041671291336,0.19281389176009878,9.56871351214096,1.2640420089529423
1.0667420201626159,0.1819141975832036,9.58143469761231,1.2553828160033993
2.282399262749835,0.18501605506551555,9.578310690851193,1.2559084382634444
2.321836592868295,0.19581760874132106,9.563738321343726,1.2703378296904468
1.8939981570474211,0.20130639632031955,9.546797923486274,1.2894390990096731
4.492457681452362,0.19321924821007924,9.533294248788422,1.3009483715385601
4.483283698953545,0.1752221589935155,9.525508175392156,1.3023632345912226
3.3882245288410093,0.15874276436549237,9.526093582160218,1.3008617073533526
4.189093696264878,0.15177497496538325,9.5372705418184,1.3026412831580236
3.968990388246633,0.15237184787345315,9.555178664356745,1.3055873428675446
1.3972901711021413,0.1532650988851688,9.569165397536205,1.3028012352246117
-1.0656122193446471,0.15141559943141397,9.57144497564678,1.2909641843662034
-0.48301831625012026,0.15076680147082905,9.567808483904935,1.2738564047196046
-0.4265047746530995,0.1549741788142343,9.574736234421787,1.2591813681692425
-1.5404267446781483,0.15969335172328755,9.602300246028387,1.253776410945066
-0.5513562121907853,0.15539459703871994,9.640478791413711,1.2607148894789677
-0.0753709133349506,0.13897730616407578,9.665679834295327,1.277484561491642
-0.4001668146138778,0.12050075187307935,9.66265570247618,1.2951637973724186
